h100,h101,h102,h103,h104,h105,h106,h107,h108,h109,h110,h102,h103,h104,h102,h103,h104,h105,h106,h107,h108,h109,h110,h123,h124,h200,h201,h202,h203,h204,h205,h206,h207,h208,h209,h210,h211,h212,h213,h214,h215,h216,h217,h218,h219,h220,h221,h222,h223,h224,h225,h226,h227,offset
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.298004464,0.585512752,4.124579687,0.599918004,1.073486802,4.217270249,61.1974166,0.298004464,0.585512752,4.124579687,0.599918004,1.073486802,0,0,1,1,41.24579687,0,1,0,10.73486802,0,1,0,107.3486802,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.292011482,0.580968436,4.125760729,0.60194904,1.069866413,4.224197533,61.18159927,0.292011482,0.580968436,4.125760729,0.60194904,1.069866413,0,0,1,1,41.25760729,0,1,0,10.69866413,0,1,0,106.9866413,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.285766622,0.568903129,4.125966613,0.604024567,1.071189845,4.226992337,61.17172417,0.285766622,0.568903129,4.125966613,0.604024567,1.071189845,0,0,1,1,41.25966613,0,1,0,10.71189845,0,1,0,107.1189845,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.280270948,0.550450169,4.125129757,0.60576858,1.077129268,4.2251749,61.16812091,0.280270948,0.550450169,4.125129757,0.60576858,1.077129268,0,0,1,1,41.25129757,0,1,0,10.77129268,0,1,0,107.7129268,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.275909323,0.531603564,4.123673049,0.606778757,1.084308738,4.219099582,61.16906259,0.275909323,0.531603564,4.123673049,0.606778757,1.084308738,0,0,1,1,41.23673049,0,1,0,10.84308738,0,1,0,108.4308738,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.273369267,0.521959005,4.122263929,0.606806909,1.087589728,4.210207022,61.17198764,0.273369267,0.521959005,4.122263929,0.606806909,1.087589728,0,0,1,1,41.22263929,0,1,0,10.87589728,0,1,0,108.7589728,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.273086431,0.52771863,4.121519145,0.605653534,1.083197284,4.199612079,61.1745549,0.273086431,0.52771863,4.121519145,0.605653534,1.083197284,0,0,1,1,41.21519145,0,1,0,10.83197284,0,1,0,108.3197284,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.275251749,0.550222922,4.121456092,0.603429887,1.071036699,4.189168429,61.1760494,0.275251749,0.550222922,4.121456092,0.603429887,1.071036699,0,0,1,1,41.21456092,0,1,0,10.71036699,0,1,0,107.1036699,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.27964681,0.583315568,4.121886879,0.60061995,1.056078982,4.179771752,61.1773854,0.27964681,0.583315568,4.121886879,0.60061995,1.056078982,0,0,1,1,41.21886879,0,1,0,10.56078982,0,1,0,105.6078982,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.285531746,0.616830635,4.122259301,0.59791927,1.045154902,4.173282394,61.18023132,0.285531746,0.616830635,4.122259301,0.59791927,1.045154902,0,0,1,1,41.22259301,0,1,0,10.45154902,0,1,0,104.5154902,0,0,0,1
31.5,31.5,315,31.5,31.5,3150,31.5,31.5,21.5,31.5,31531.5,31.5,31.5,3.15,31.5,31.5,3150,31.5,31.5,21.5,31.5,1031.5,31.5,31.5,31.5,0.292560046,0.642516971,4.122184944,0.595944301,1.044063972,4.170970607,61.18621532,0.292560046,0.642516971,4.122184944,0.595944301,1.044063972,0,0,1,1,41.22184944,0,1,0,10.44063972,0,1,0,104.4063972,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.299669871,0.655334248,4.12166235,0.59511696,1.053956162,4.17336117,61.19730479,0.299669871,0.655334248,4.12166235,0.59511696,1.053956162,0,0,1,1,41.2166235,0,1,0,10.53956162,0,1,0,105.3956162,0,0,0,1
31.5,31.5,315,31.5,31.5,3150,31.5,31.5,21.5,31.5,31531.5,31.5,31.5,3.15,31.5,31.5,3150,31.5,31.5,21.5,31.5,1031.5,31.5,31.5,31.5,0.305154689,0.654820025,4.12097357,0.595769186,1.0711443,4.178819504,61.216103,0.305154689,0.654820025,4.12097357,0.595769186,1.0711443,0,0,1,1,41.2097357,0,1,0,10.711443,0,1,0,107.11443,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.306935288,0.642290447,4.120669133,0.598175156,1.088660612,4.186279619,61.24640565,0.306935288,0.642290447,4.120669133,0.598175156,1.088660612,0,0,1,1,41.20669133,0,1,0,10.88660612,0,1,0,108.8660612,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.303493553,0.61723666,4.121249129,0.602418306,1.101440037,4.19460951,61.29007845,0.303493553,0.61723666,4.121249129,0.602418306,1.101440037,0,0,1,1,41.21249129,0,1,0,11.01440037,0,1,0,110.1440037,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.295237515,0.583902879,4.122671574,0.608110144,1.106774598,4.201664929,61.34173212,0.295237515,0.583902879,4.122671574,0.608110144,1.106774598,0,0,1,1,41.22671574,0,1,0,11.06774598,0,1,0,110.6774598,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.285288885,0.548547514,4.124281958,0.613898048,1.105394021,4.206011463,61.38606582,0.285288885,0.548547514,4.124281958,0.613898048,1.105394021,0,0,1,1,41.24281958,0,1,0,11.05394021,0,1,0,110.5394021,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.278096969,0.520641984,4.125219845,0.618047659,1.099015681,4.205703209,61.40277827,0.278096969,0.520641984,4.125219845,0.618047659,1.099015681,0,0,1,1,41.25219845,0,1,0,10.99015681,0,1,0,109.9015681,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.277178312,0.506372806,4.124691425,0.619165308,1.089650365,4.199756362,61.37652727,0.277178312,0.506372806,4.124691425,0.619165308,1.089650365,0,0,1,1,41.24691425,0,1,0,10.89650365,0,1,0,108.9650365,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.283215427,0.507553258,4.122844883,0.617208,1.078738515,4.188755908,61.31034182,0.283215427,0.507553258,4.122844883,0.617208,1.078738515,0,0,1,1,41.22844883,0,1,0,10.78738515,0,1,0,107.8738515,0,0,0,1
31.5,31.5,315,31.5,31.5,3150,31.5,31.5,21.5,31.5,31531.5,31.5,31.5,3.15,31.5,31.5,3150,31.5,31.5,21.5,31.5,1031.5,31.5,31.5,31.5,0.293415267,0.519496056,4.120528982,0.613510169,1.068918223,4.177219273,61.23075104,0.293415267,0.519496056,4.120528982,0.613510169,1.068918223,0,0,1,1,41.20528982,0,1,0,10.68918223,0,1,0,106.8918223,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.303245718,0.533781474,4.119460103,0.610218563,1.062279012,4.17090966,61.17664916,0.303245718,0.533781474,4.119460103,0.610218563,1.062279012,0,0,1,1,41.19460103,0,1,0,10.62279012,0,1,0,106.2279012,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.309199493,0.543665427,4.12069439,0.6090942,1.060292617,4.175073213,61.17935634,0.309199493,0.543665427,4.12069439,0.6090942,1.060292617,0,0,1,1,41.2069439,0,1,0,10.60292617,0,1,0,106.0292617,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.309646753,0.545790583,4.124378273,0.610539641,1.063575576,4.18962469,61.24211505,0.309646753,0.545790583,4.124378273,0.610539641,1.063575576,0,0,1,1,41.24378273,0,1,0,10.63575576,0,1,0,106.3575576,0,0,0,1
30.5,30.5,305,30.5,30.5,3050,30.5,30.5,20.5,30.5,30530.5,30.5,30.5,3.05,30.5,30.5,3050,30.5,30.5,20.5,30.5,1030.5,30.5,30.5,30.5,0.305830065,0.541996725,4.128987886,0.613112998,1.070671048,4.208390302,61.33586531,0.305830065,0.541996725,4.128987886,0.613112998,1.070671048,0,0,1,1,41.28987886,0,1,0,10.70671048,0,1,0,107.0671048,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.300237827,0.534947334,4.132785321,0.614857963,1.079070003,4.223084541,61.4144991,0.300237827,0.534947334,4.132785321,0.614857963,1.079070003,0,0,1,1,41.32785321,0,1,0,10.79070003,0,1,0,107.9070003,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.29488636,0.527197791,4.133991851,0.614041597,1.086744655,4.226985073,61.439973,0.29488636,0.527197791,4.133991851,0.614041597,1.086744655,0,0,1,1,41.33991851,0,1,0,10.86744655,0,1,0,108.6744655,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.29092905,0.521837284,4.132314991,0.610195586,1.092306464,4.218583645,61.40373573,0.29092905,0.521837284,4.132314991,0.610195586,1.092306464,0,0,1,1,41.32314991,0,1,0,10.92306464,0,1,0,109.2306464,0,0,0,1
30.5,30.5,305,30.5,30.5,3050,30.5,30.5,20.5,30.5,30530.5,30.5,30.5,3.05,30.5,30.5,3050,30.5,30.5,20.5,30.5,1030.5,30.5,30.5,30.5,0.289005405,0.51918718,4.128785376,0.604052594,1.095444208,4.203221919,61.33040775,0.289005405,0.51918718,4.128785376,0.604052594,1.095444208,0,0,1,1,41.28785376,0,1,0,10.95444208,0,1,0,109.5444208,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.289060344,0.521391613,4.125411626,0.597397907,1.095809359,4.190211966,61.26139573,0.289060344,0.521391613,4.125411626,0.597397907,1.095809359,0,0,1,1,41.25411626,0,1,0,10.95809359,0,1,0,109.5809359,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.290953528,0.529803212,4.123568446,0.591244608,1.093343699,4.185832083,61.23016218,0.290953528,0.529803212,4.123568446,0.591244608,1.093343699,0,0,1,1,41.23568446,0,1,0,10.93343699,0,1,0,109.3343699,0,0,0,1
30.5,30.5,305,30.5,30.5,3050,30.5,30.5,20.5,30.5,30530.5,30.5,30.5,3.05,30.5,30.5,3050,30.5,30.5,20.5,30.5,1030.5,30.5,30.5,30.5,0.294714571,0.542982963,4.12382209,0.586757881,1.088730088,4.192584196,61.24881112,0.294714571,0.542982963,4.12382209,0.586757881,1.088730088,0,0,1,1,41.2382209,0,1,0,10.88730088,0,1,0,108.8730088,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.299162733,0.556413515,4.125460233,0.5845613,1.083643189,4.205243264,61.29910051,0.299162733,0.556413515,4.125460233,0.5845613,1.083643189,0,0,1,1,41.25460233,0,1,0,10.83643189,0,1,0,108.3643189,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.302853751,0.563500732,4.126998682,0.585402109,1.079799373,4.217299298,61.35186915,0.302853751,0.563500732,4.126998682,0.585402109,1.079799373,0,0,1,1,41.26998682,0,1,0,10.79799373,0,1,0,107.9799373,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.304711408,0.559560178,4.127428063,0.589215112,1.078983754,4.222131995,61.37907527,0.304711408,0.559560178,4.127428063,0.589215112,1.078983754,0,0,1,1,41.27428063,0,1,0,10.78983754,0,1,0,107.8983754,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.304618484,0.544606904,4.126416018,0.595704246,1.081434238,4.217705024,61.36955203,0.304618484,0.544606904,4.126416018,0.595704246,1.081434238,0,0,1,1,41.26416018,0,1,0,10.81434238,0,1,0,108.1434238,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.302800303,0.525451911,4.124658473,0.603013015,1.085328438,4.207716916,61.33670918,0.302800303,0.525451911,4.124658473,0.603013015,1.085328438,0,0,1,1,41.24658473,0,1,0,10.85328438,0,1,0,108.5328438,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.29914949,0.511470145,4.123206964,0.60870635,1.087998424,4.19896793,61.2983568,0.29914949,0.511470145,4.123206964,0.60870635,1.087998424,0,0,1,1,41.23206964,0,1,0,10.87998424,0,1,0,108.7998424,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.294383719,0.511107763,4.122980724,0.610983118,1.087857057,4.195636061,61.26588046,0.294383719,0.511107763,4.122980724,0.610983118,1.087857057,0,0,1,1,41.22980724,0,1,0,10.87857057,0,1,0,108.7857057,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.288944467,0.525908265,4.124170171,0.609213059,1.084320922,4.199859066,61.25230272,0.288944467,0.525908265,4.124170171,0.609213059,1.084320922,0,0,1,1,41.24170171,0,1,0,10.84320922,0,1,0,108.4320922,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.284197594,0.548080474,4.126195827,0.604651489,1.080886039,4.207863,61.25330744,0.284197594,0.548080474,4.126195827,0.604651489,1.080886039,0,0,1,1,41.26195827,0,1,0,10.80886039,0,1,0,108.0886039,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.282452496,0.56727295,4.127814883,0.599526922,1.082538008,4.215134076,61.25781064,0.282452496,0.56727295,4.127814883,0.599526922,1.082538008,0,0,1,1,41.27814883,0,1,0,10.82538008,0,1,0,108.2538008,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.284670606,0.575329973,4.128196812,0.595568602,1.093863752,4.217158599,61.26055634,0.284670606,0.575329973,4.128196812,0.595568602,1.093863752,0,0,1,1,41.28196812,0,1,0,10.93863752,0,1,0,109.3863752,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.291154602,0.568363931,4.126914338,0.593681303,1.109794952,4.212587902,61.25999014,0.291154602,0.568363931,4.126914338,0.593681303,1.109794952,0,0,1,1,41.26914338,0,1,0,11.09794952,0,1,0,110.9794952,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.298553969,0.552773821,4.124701314,0.593485177,1.124599373,4.203912271,61.25634821,0.298553969,0.552773821,4.124701314,0.593485177,1.124599373,0,0,1,1,41.24701314,0,1,0,11.24599373,0,1,0,112.4599373,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.303270989,0.539631736,4.12234218,0.594014664,1.129933431,4.195337435,61.24905079,0.303270989,0.539631736,4.12234218,0.594014664,1.129933431,0,0,1,1,41.2234218,0,1,0,11.29933431,0,1,0,112.9933431,0,0,0,1
30.5,30.5,305,30.5,30.5,3050,30.5,30.5,20.5,30.5,30530.5,30.5,30.5,3.05,30.5,30.5,3050,30.5,30.5,20.5,30.5,1030.5,30.5,30.5,30.5,0.302105767,0.536843043,4.120744884,0.594677385,1.11266523,4.189960569,61.24850149,0.302105767,0.536843043,4.120744884,0.594677385,1.11266523,0,0,1,1,41.20744884,0,1,0,11.1266523,0,1,0,111.266523,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.294995076,0.547059313,4.120189769,0.595459375,1.076661456,4.189331934,61.24914694,0.294995076,0.547059313,4.120189769,0.595459375,1.076661456,0,0,1,1,41.20189769,0,1,0,10.76661456,0,1,0,107.6661456,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.285562279,0.564200651,4.120230367,0.597015609,1.036730263,4.192550967,61.24426133,0.285562279,0.564200651,4.120230367,0.597015609,1.036730263,0,0,1,1,41.20230367,0,1,0,10.36730263,0,1,0,103.6730263,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.278886309,0.579947384,4.120366486,0.600063224,1.012759547,4.197691667,61.23248878,0.278886309,0.579947384,4.120366486,0.600063224,1.012759547,0,0,1,1,41.20366486,0,1,0,10.12759547,0,1,0,101.2759547,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.276756395,0.590222082,4.120394635,0.605165832,1.014841786,4.203091602,61.20595852,0.276756395,0.590222082,4.120394635,0.605165832,1.014841786,0,0,1,1,41.20394635,0,1,0,10.14841786,0,1,0,101.4841786,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.279014213,0.593599016,4.120556301,0.610966936,1.039027956,4.207781891,61.17112685,0.279014213,0.593599016,4.120556301,0.610966936,1.039027956,0,0,1,1,41.20556301,0,1,0,10.39027956,0,1,0,103.9027956,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.28160661,0.593460261,4.121478083,0.615343012,1.072787363,4.210782408,61.13640783,0.28160661,0.593460261,4.121478083,0.615343012,1.072787363,0,0,1,1,41.21478083,0,1,0,10.72787363,0,1,0,107.2787363,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.281436339,0.591973943,4.123618214,0.616489869,1.10459436,4.211374708,61.10737572,0.281436339,0.591973943,4.123618214,0.616489869,1.10459436,0,0,1,1,41.23618214,0,1,0,11.0459436,0,1,0,110.459436,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.277434958,0.590476333,4.126935223,0.613727029,1.126205224,4.209312139,61.09384563,0.277434958,0.590476333,4.126935223,0.613727029,1.126205224,0,0,1,1,41.26935223,0,1,0,11.26205224,0,1,0,112.6205224,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.271293579,0.589282457,4.130412016,0.608787314,1.136276672,4.204886368,61.09559678,0.271293579,0.589282457,4.130412016,0.608787314,1.136276672,0,0,1,1,41.30412016,0,1,0,11.36276672,0,1,0,113.6276672,0,0,0,1
30.5,30.5,305,30.5,30.5,3050,30.5,30.5,20.5,30.5,30530.5,30.5,30.5,3.05,30.5,30.5,3050,30.5,30.5,20.5,30.5,1030.5,30.5,30.5,30.5,0.266524534,0.588605855,4.132310224,0.604468587,1.136385415,4.199404652,61.11509363,0.266524534,0.588605855,4.132310224,0.604468587,1.136385415,0,0,1,1,41.32310224,0,1,0,11.36385415,0,1,0,113.6385415,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.266496323,0.588063449,4.13129469,0.603221341,1.1281412,4.193859562,61.1530654,0.266496323,0.588063449,4.13129469,0.603221341,1.1281412,0,0,1,1,41.3129469,0,1,0,11.281412,0,1,0,112.81412,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.272119615,0.587532642,4.127011321,0.6060402,1.113814917,4.189091248,61.20418029,0.272119615,0.587532642,4.127011321,0.6060402,1.113814917,0,0,1,1,41.27011321,0,1,0,11.13814917,0,1,0,111.3814917,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.281951429,0.585971713,4.120531195,0.611382448,1.097162779,4.185685762,61.25802525,0.281951429,0.585971713,4.120531195,0.611382448,1.097162779,0,0,1,1,41.20531195,0,1,0,10.97162779,0,1,0,109.7162779,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.291379423,0.581989321,4.114937037,0.615856896,1.083605111,4.18423022,61.29807025,0.291379423,0.581989321,4.114937037,0.615856896,1.083605111,0,0,1,1,41.14937037,0,1,0,10.83605111,0,1,0,108.3605111,0,0,0,1
30.5,30.5,305,30.5,30.5,3050,30.5,30.5,20.5,30.5,30530.5,30.5,30.5,3.05,30.5,30.5,3050,30.5,30.5,20.5,30.5,1030.5,30.5,30.5,30.5,0.296735686,0.574313084,4.112514959,0.617000534,1.077862943,4.185128843,61.30800457,0.296735686,0.574313084,4.112514959,0.617000534,1.077862943,0,0,1,1,41.12514959,0,1,0,10.77862943,0,1,0,107.7862943,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.296337445,0.562660543,4.114257413,0.613320064,1.081484253,4.188476033,61.28611398,0.296337445,0.562660543,4.114257413,0.613320064,1.081484253,0,0,1,1,41.14257413,0,1,0,10.81484253,0,1,0,108.1484253,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.29130853,0.547766015,4.119005341,0.606976918,1.091552328,4.194028319,61.24287127,0.29130853,0.547766015,4.119005341,0.606976918,1.091552328,0,0,1,1,41.19005341,0,1,0,10.91552328,0,1,0,109.1552328,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.284564404,0.531315437,4.124278382,0.602318534,1.100197395,4.201132592,61.20299327,0.284564404,0.531315437,4.124278382,0.602318534,1.100197395,0,0,1,1,41.24278382,0,1,0,11.00197395,0,1,0,110.0197395,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.279027569,0.515020194,4.127632048,0.602140657,1.102368924,4.209229154,61.191014,0.279027569,0.515020194,4.127632048,0.602140657,1.102368924,0,0,1,1,41.27632048,0,1,0,11.02368924,0,1,0,110.2368924,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.276499085,0.500604795,4.127925772,0.608865814,1.095139176,4.217331455,61.21450224,0.276499085,0.500604795,4.127925772,0.608865814,1.095139176,0,0,1,1,41.27925772,0,1,0,10.95139176,0,1,0,109.5139176,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.277317773,0.492049733,4.125845409,0.61969333,1.080874538,4.223805038,61.26093587,0.277317773,0.492049733,4.125845409,0.61969333,1.080874538,0,0,1,1,41.25845409,0,1,0,10.80874538,0,1,0,108.0874538,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.281299635,0.493820544,4.123163789,0.630154167,1.066272584,4.226438236,61.30374137,0.281299635,0.493820544,4.123163789,0.630154167,1.066272584,0,0,1,1,41.23163789,0,1,0,10.66272584,0,1,0,106.6272584,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.288004715,0.509381861,4.121643548,0.63548139,1.057015317,4.223170789,61.31701549,0.288004715,0.509381861,4.121643548,0.63548139,1.057015317,0,0,1,1,41.21643548,0,1,0,10.57015317,0,1,0,105.7015317,0,0,0,1
30.5,30.5,305,30.5,30.5,3050,30.5,30.5,20.5,30.5,30530.5,30.5,30.5,3.05,30.5,30.5,3050,30.5,30.5,20.5,30.5,1030.5,30.5,30.5,30.5,0.296605157,0.540767607,4.122197571,0.633254833,1.05622204,4.214374794,61.2919981,0.296605157,0.540767607,4.122197571,0.633254833,1.05622204,0,0,1,1,41.22197571,0,1,0,10.5622204,0,1,0,105.622204,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.305313911,0.576962573,4.124538026,0.626395252,1.061702219,4.203747918,61.24191056,0.305313911,0.576962573,4.124538026,0.626395252,1.061702219,0,0,1,1,41.24538026,0,1,0,10.61702219,0,1,0,106.1702219,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.31192925,0.609008985,4.127692903,0.618945535,1.0696935,4.196212093,61.19395737,0.31192925,0.609008985,4.127692903,0.618945535,1.0696935,0,0,1,1,41.27692903,0,1,0,10.696935,0,1,0,106.96935,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.314116552,0.624811845,4.130625853,0.615019812,1.076226676,4.198196373,61.17488711,0.314116552,0.624811845,4.130625853,0.615019812,1.076226676,0,0,1,1,41.30625853,0,1,0,10.76226676,0,1,0,107.6226676,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.311274537,0.620114907,4.132726342,0.617220871,1.07875501,4.210743163,61.19659452,0.311274537,0.620114907,4.132726342,0.617220871,1.07875501,0,0,1,1,41.32726342,0,1,0,10.7875501,0,1,0,107.875501,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.305052979,0.600270908,4.133852796,0.623196451,1.078491285,4.230129651,61.24425529,0.305052979,0.600270908,4.133852796,0.623196451,1.078491285,0,0,1,1,41.33852796,0,1,0,10.78491285,0,1,0,107.8491285,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.298433052,0.577905137,4.133930769,0.629478029,1.077382634,4.247428992,61.28944479,0.298433052,0.577905137,4.133930769,0.629478029,1.077382634,0,0,1,1,41.33930769,0,1,0,10.77382634,0,1,0,107.7382634,0,0,0,1
